Setpoint;Output
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 0 
0 ; 31 
0 ; 28 
0 ; 31 
0 ; 28 
0 ; 27 
0 ; 32 
0 ; 29 
0 ; 32 
0 ; 28 
0 ; 29 
0 ; 28 
0 ; 28 
0 ; 26 
0 ; 23 
0 ; 26 
0 ; 25 
0 ; 26 
0 ; 23 
0 ; 25 
0 ; 23 
0 ; 23 
0 ; 23 
90 ; 31 
90 ; 37 
90 ; 43 
90 ; 50 
90 ; 49 
90 ; 59 
90 ; 63 
90 ; 69 
90 ; 74 
90 ; 75 
90 ; 74 
90 ; 79 
90 ; 81 
90 ; 83 
90 ; 85 
90 ; 85 
90 ; 83 
90 ; 87 
90 ; 89 
90 ; 87 
90 ; 88 
90 ; 91 
90 ; 86 
90 ; 89 
90 ; 89 
90 ; 89 
90 ; 91 
90 ; 89 
90 ; 88 
90 ; 91 
90 ; 92 
90 ; 91 
90 ; 91 
90 ; 91 
90 ; 88 
90 ; 91 
90 ; 91 
90 ; 92 
90 ; 88 
90 ; 91 
90 ; 91 
90 ; 91 
90 ; 91 
90 ; 92 
90 ; 92 
90 ; 88 
90 ; 91 
90 ; 91 
90 ; 89 
90 ; 91 
90 ; 88 
90 ; 91 
90 ; 92 
90 ; 88 
90 ; 91 
90 ; 91 
90 ; 89 
90 ; 89 
90 ; 92 
90 ; 92 
90 ; 91 
90 ; 89 
90 ; 89 
90 ; 89 
90 ; 89 
90 ; 89 
90 ; 89 
90 ; 93 
90 ; 92 
90 ; 91 
90 ; 89 
90 ; 89 
90 ; 93 
90 ; 89 
90 ; 91 
90 ; 91 
90 ; 91 
90 ; 89 
90 ; 89 
90 ; 91 
90 ; 92 
90 ; 92 
90 ; 92 
90 ; 91 
90 ; 91 
90 ; 91 
90 ; 88 
90 ; 91 
90 ; 89 
90 ; 88 
90 ; 92 
90 ; 93 
90 ; 92 
90 ; 88 
90 ; 91 
90 ; 91 
90 ; 89 
90 ; 91 
90 ; 89 
90 ; 92 
90 ; 92 
90 ; 94 
90 ; 91 
90 ; 89 
90 ; 91 
90 ; 91 
90 ; 89 
90 ; 89 
90 ; 89 
90 ; 93 
90 ; 92 
90 ; 92 
90 ; 92 
90 ; 92 
90 ; 92 
90 ; 91 
90 ; 91 
90 ; 91 
90 ; 91 
158 ; 93 
158 ; 98 
158 ; 107 
158 ; 111 
158 ; 113 
158 ; 117 
158 ; 119 
158 ; 128 
158 ; 129 
158 ; 140 
158 ; 140 
158 ; 141 
158 ; 143 
158 ; 142 
158 ; 149 
158 ; 151 
158 ; 149 
158 ; 152 
158 ; 152 
158 ; 153 
158 ; 154 
158 ; 154 
158 ; 158 
158 ; 157 
158 ; 154 
158 ; 157 
158 ; 159 
158 ; 159 
158 ; 159 
158 ; 160 
158 ; 159 
158 ; 155 
158 ; 158 
158 ; 159 
158 ; 160 
158 ; 157 
158 ; 159 
158 ; 158 
158 ; 158 
158 ; 158 
158 ; 157 
158 ; 157 
158 ; 159 
158 ; 159 
158 ; 153 
158 ; 158 
158 ; 159 
158 ; 158 
158 ; 159 
158 ; 158 
158 ; 158 
158 ; 157 
158 ; 158 
158 ; 159 
158 ; 158 
158 ; 157 
158 ; 159 
158 ; 159 
158 ; 155 
158 ; 159 
158 ; 157 
158 ; 158 
158 ; 158 
158 ; 158 
158 ; 159 
158 ; 157 
158 ; 158 
158 ; 158 
158 ; 159 
158 ; 160 
158 ; 154 
158 ; 158 
158 ; 160 
158 ; 155 
158 ; 159 
158 ; 161 
158 ; 158 
158 ; 160 
158 ; 158 
158 ; 155 
158 ; 161 
158 ; 159 
158 ; 158 
158 ; 158 
158 ; 159 
158 ; 157 
158 ; 155 
158 ; 157 
158 ; 158 
158 ; 157 
158 ; 159 
158 ; 158 
158 ; 155 
158 ; 159 
158 ; 157 
158 ; 158 
158 ; 157 
158 ; 157 
158 ; 159 
158 ; 160 
158 ; 159 
158 ; 160 
158 ; 158 
158 ; 159 
158 ; 155 
158 ; 158 
158 ; 157 
158 ; 159 
158 ; 157 
158 ; 158 
158 ; 157 
158 ; 155 
158 ; 155 
158 ; 159 
158 ; 158 
158 ; 160 
158 ; 158 
158 ; 160 
158 ; 158 
158 ; 157 
158 ; 157 
158 ; 158 
158 ; 159 
158 ; 159 
158 ; 157 
158 ; 157 
158 ; 157 
158 ; 158 
158 ; 155 
158 ; 155 
158 ; 158 
158 ; 159 
158 ; 158 
158 ; 159 
158 ; 155 
158 ; 157 
158 ; 157 
158 ; 159 
158 ; 159 
158 ; 157 
158 ; 158 
158 ; 158 
158 ; 158 
158 ; 159 
158 ; 158 
158 ; 158 
158 ; 160 
158 ; 158 
158 ; 160 
158 ; 158 
158 ; 159 
158 ; 157 
158 ; 159 
158 ; 158 
158 ; 160 
158 ; 158 
158 ; 157 
158 ; 159 
158 ; 158 
158 ; 159 
158 ; 159 
158 ; 158 
158 ; 159 
158 ; 158 
158 ; 159 
158 ; 159 
158 ; 158 
158 ; 159 
158 ; 159 
158 ; 159 
158 ; 159 
158 ; 158 
158 ; 155 
158 ; 158 
158 ; 159 
158 ; 159 
158 ; 159 
200 ; 159 
200 ; 161 
200 ; 163 
200 ; 170 
200 ; 172 
200 ; 177 
200 ; 177 
200 ; 178 
200 ; 179 
200 ; 184 
200 ; 187 
200 ; 185 
200 ; 187 
200 ; 188 
200 ; 188 
200 ; 188 
200 ; 191 
200 ; 191 
200 ; 194 
200 ; 193 
200 ; 194 
200 ; 196 
200 ; 196 
200 ; 196 
200 ; 195 
200 ; 196 
200 ; 200 
200 ; 200 
200 ; 200 
200 ; 194 
200 ; 196 
200 ; 197 
200 ; 197 
200 ; 195 
200 ; 196 
200 ; 201 
200 ; 197 
200 ; 200 
200 ; 200 
200 ; 197 
200 ; 200 
200 ; 197 
200 ; 201 
200 ; 201 
200 ; 200 
200 ; 199 
200 ; 199 
200 ; 199 
200 ; 199 
200 ; 201 
200 ; 200 
200 ; 199 
200 ; 200 
200 ; 200 
200 ; 200 
200 ; 197 
200 ; 201 
200 ; 201 
200 ; 197 
200 ; 202 
200 ; 200 
200 ; 197 
200 ; 200 
200 ; 201 
200 ; 199 
200 ; 201 
200 ; 200 
200 ; 199 
200 ; 199 
200 ; 197 
200 ; 203 
200 ; 197 
200 ; 201 
200 ; 202 
200 ; 201 
200 ; 197 
200 ; 201 
200 ; 205 
200 ; 200 
200 ; 199 
200 ; 201 
